userId,movieId,rating,timestamp
1789,45186,3.5,1201965818
1789,53129,3.5,1201870040
1789,56152,4.5,1199205249
1790,47,4.0,969999338
1790,253,4.0,969999359
1790,589,4.0,969998828
1790,1527,4.0,969999338
1790,2269,3.0,969998763
1791,585,1.0,1095353235
1791,3363,3.5,1095353132
1792,47,5.0,834513521
1792,185,3.0,834513473
1793,7,5.0,844872716
1793,103,3.0,844872818
1793,780,4.0,844872691
1794,924,5.0,1039600893
1794,2789,2.0,1039600242
1794,5952,4.0,1039600577
1795,60072,0.5,1258177837
1796,69757,5.0,1266299409
1798,36,3.0,1172070859
1798,353,0.5,1172070414
1798,2393,3.0,1172069899
1798,2858,3.0,1172070130
1799,969,4.5,1235519430
1799,1127,4.0,1235519394
1799,1221,5.0,1235518958
1799,7080,4.0,1235519299
1799,7361,5.0,1235519835
1801,50,5.0,1134865834
1801,318,5.0,1134865803
1801,342,4.0,1134865352
1801,3196,4.5,1134865911
1801,3448,4.5,1134865547
1802,36,4.0,941370822
1803,592,4.0,1076996391
1803,1214,4.0,1081407229
1803,1387,2.0,1081407237
1803,1411,5.0,1142002570
1803,4370,1.5,1081407165
1803,4865,4.0,1081407355
1803,4993,5.0,1069568957
1803,6863,4.0,1069568830
1803,7143,4.0,1076997307
1806,442,3.0,1182998800
1806,588,2.5,1182997456
1806,1923,4.0,1182997919
1806,2291,3.5,1182998972
1806,4034,4.5,1182997735
1806,4262,4.5,1182996278
1806,50068,2.5,1182994923
1807,7,4.0,839981496
1807,22,3.0,839981540
1807,32,3.0,839981425
1807,110,5.0,840210120
1807,296,5.0,839981252
1808,539,3.0,846425806
1808,780,2.0,846426014
1809,589,5.0,1042515594
1809,593,5.0,1042514063
1809,1500,5.0,1042514605
1809,1608,5.0,1042515676
1809,2406,5.0,1042515676
1809,2700,3.0,1042514238
1809,4027,5.0,1042514721
1809,4963,5.0,1042515343
1809,5349,4.0,1042515644
1810,110,4.5,1198479632
1810,480,3.5,1198364742
1810,1270,3.0,1198479867
1810,1282,5.0,1240770612
1810,1566,1.5,1226421628
1810,1968,4.0,1198389474
1810,2011,2.5,1198479893
1810,2810,4.0,1229590473
1810,2987,2.5,1238902354
1810,3873,4.0,1238475545
1810,4406,4.0,1240772060
1810,7285,4.0,1226457871
1810,8784,4.0,1226421004
1810,45517,3.5,1283820200
1810,45720,4.0,1226420152
1810,53996,4.0,1198364681
1810,56367,5.0,1199506987
1810,80839,4.0,1287969557
1811,24,2.0,1049918959
1811,586,4.0,1049945361
1811,866,4.0,1049920738
1811,1127,3.0,1049918297
1811,1373,3.0,1049920140
1811,2409,3.0,1049981205
1811,2622,3.0,1049918927
1811,2643,1.0,1049920283
1811,3527,3.0,1049919453
1811,3572,1.0,1049920283
1811,4036,4.0,1049920411
1811,4369,2.0,1049918089
1811,4643,1.0,1049919984
1811,5349,3.0,1049919491
1811,5735,1.0,1049981069
1812,25,4.0,859228729
1812,339,4.0,859230123
1812,474,5.0,859229418
1812,832,4.0,859228917
1812,1136,4.0,859229612
1812,1198,5.0,859229571
1813,32,4.0,1091610520
1813,432,3.0,1119986147
1813,587,3.5,1225364965
1813,1100,4.0,1091612808
1813,1208,5.0,1091610352
1813,1219,4.5,1091614665
1813,1374,3.5,1091610335
1813,1562,1.0,1091610980
1813,1639,5.0,1119985602
1813,1704,4.0,1119985949
1813,2174,4.0,1119985589
1813,2300,5.0,1091610861
1813,2378,3.5,1091610869
1813,2916,4.0,1119986010
1813,4125,2.5,1091611899
1813,4306,4.0,1091612513
1813,5010,3.5,1091612415
1813,7090,4.0,1091616130
1813,7438,4.0,1225365301
1814,1101,2.0,940805497
1814,1136,5.0,940773222
1814,1186,3.0,940772489
1814,1246,4.0,940772409
1814,1276,5.0,940773349
1814,1358,2.0,940806345
1815,19,3.5,1124037552
1815,428,4.0,1124305547
1815,1206,4.5,1124305600
1815,1233,4.0,1124305520
1815,1275,3.0,1124309572
1815,2688,3.0,1124308722
1815,2844,2.5,1124309219
1815,3081,3.0,1124308924
1815,3946,3.0,1124308727
1815,4161,3.0,1124308836
1815,4164,1.5,1124309558
1815,4265,2.5,1124309083
1815,4388,2.5,1124309270
1815,4531,3.5,1124308043
1815,4638,2.5,1124309145
1815,6288,4.0,1124305495
1815,6754,3.5,1124308185
1815,6862,3.5,1124307974
1815,7160,4.0,1124305802
1815,8622,3.5,1124307699
1815,8781,3.5,1124307891
1815,30707,4.5,1124038433
1815,33162,3.5,1124307863
1816,4963,4.5,1322481723
1816,88129,5.0,1325779472
1817,535,5.0,1057775564
1817,1222,5.0,1057774894
1817,1394,4.0,1057773647
1817,2003,3.5,1058143695
1817,6378,4.0,1059620407
1818,2421,3.5,1208869577
1819,1208,3.5,1306704131
1819,1210,3.5,1306707892
1819,1213,3.5,1306704064
1819,2369,2.0,1306703479
1819,3386,4.0,1306708406
1819,8340,4.0,1306703831
1820,117,3.0,832024247
1820,349,3.0,832019032
1821,355,2.5,1393891000
1821,2167,3.5,1393890972
1821,2329,5.0,1393892055
1822,1385,4.0,1312343942
1823,1136,4.5,1378184947
1823,2321,2.0,1378184524
1823,2763,3.0,1378184565
1825,50,4.0,1199593693
1825,150,4.0,1199631011
1825,648,2.0,1199631068
1825,741,4.5,1199365311
1825,1198,4.0,1199369979
1825,1222,4.5,1199364494
1825,1527,4.0,1199243777
1825,1537,4.5,1224529076
1825,1917,3.0,1230497073
1825,1960,4.5,1218994556
1825,2012,3.5,1230497153
1825,2427,4.0,1199241783
1825,2761,4.5,1220111155
1825,3730,4.0,1285153194
1825,4011,4.0,1225667881
1825,4973,4.0,1281874175
1825,4993,4.0,1199632171
1825,5325,4.5,1288223724
1825,6400,3.5,1282317728
1825,6870,4.0,1230497297
1825,8910,4.5,1199364275
1825,26554,4.5,1225051929
1825,41566,3.0,1230497146
1825,45928,4.0,1285153279
1825,48043,4.5,1220111106
1825,54272,4.0,1281964142
1825,55721,5.0,1286703213
1825,62336,5.0,1278337437
1825,70533,5.0,1278326135
1826,2324,5.0,1075973450
1826,3105,3.5,1075972511
1826,4993,4.5,1075970312
1826,5685,4.0,1075972869
1827,613,4.0,850388204
1828,165,4.0,847482088
1828,231,1.0,847482116
1828,364,3.0,847482220
1828,366,3.0,847483615
1828,370,3.0,847482504
1828,382,3.0,847483466
1828,457,4.0,847482088
1828,1080,4.0,847487223
1829,1,5.0,1369278787
1829,541,4.5,1369276638
1829,1027,5.0,1369975373
1829,1285,5.0,1369278208
1829,1291,5.0,1369278943
1829,1704,4.5,1369279071
1829,2076,5.0,1369975066
1829,2115,5.0,1369278229
1829,6188,2.5,1369975641
1829,6754,3.5,1369975618
1829,33493,2.0,1376007062
1830,11,3.0,839754544
1830,736,4.0,839754477
1831,364,4.0,836482568
1831,374,5.0,846421584
1831,783,4.0,846421604
1832,3668,4.0,1047002488
1833,39,3.0,833995460
1833,185,3.0,833995372
1834,7089,3.5,1237813230
1835,1214,5.0,891833968
1835,1223,5.0,891833968
1835,1610,4.0,891832349
1835,2871,5.0,946194599
1837,144,5.0,1023403474
1837,555,4.5,1325900064
1837,608,5.0,1023401929
1837,1095,4.5,1190083679
1837,1235,4.0,1385122625
1837,2507,3.0,1043900240
1837,2707,4.0,1326169110
1837,3175,5.0,1023424793
1837,4027,5.0,1023402425
1837,4720,4.0,1060057347
1837,6534,1.5,1060057328
1837,31807,5.0,1158375367
1837,32587,3.5,1114087034
1837,37720,4.0,1259295742
1837,48780,4.0,1326082300
1837,54286,2.5,1191256447
1837,55269,4.0,1247887564
1837,59126,4.0,1239254214
1837,59315,4.5,1322876308
1837,73015,3.5,1276382046
1837,77421,3.5,1297994520
1837,96610,3.5,1385122905
1838,552,4.5,1120731100
1838,1562,3.0,1120731473
1838,2329,5.0,1120852227
1838,3593,4.0,1120731549
1838,4887,5.0,1120731854
1838,5313,3.5,1120852179
1838,5872,4.0,1120731645
1838,5989,4.0,1120731275
1839,546,4.0,1353328947
1839,750,4.5,1353327820
1839,1214,5.0,1353327897
1839,1241,4.5,1353389045
1839,1270,3.5,1353327815
1839,1997,4.5,1353328409
1839,2085,3.0,1353327750
1839,2109,4.5,1353328648
1839,3785,3.0,1353328605
1839,31878,5.0,1353389047
1840,1784,3.5,1118458298
1840,2109,4.0,1118458395
1840,2231,4.0,1118457459
1840,2248,3.5,1118458161
1840,6565,4.0,1118458018
1841,7502,3.5,1296986795
1841,8860,2.5,1296985603
1841,51086,3.5,1296987039
1841,80489,2.0,1296986609
1842,1721,5.0,945456377
1844,919,3.5,1200905669
1844,1064,3.0,1200909212
1844,1210,1.5,1200944351
1844,1367,3.0,1200909189
1844,1380,5.0,1200907896
1844,1408,1.0,1200960048
1844,1721,2.5,1200904490
1844,2038,2.5,1200909356
1844,2138,3.0,1200907027
1844,2687,3.0,1200909005
1844,3114,2.5,1200904922
1844,3717,2.5,1200908693
1844,3977,3.0,1200905080
1844,5266,2.5,1200908608
1844,7164,3.0,1200908877
1844,8957,4.0,1200962155
1844,33679,4.0,1200907800
1844,52975,3.5,1200907035
1845,9,5.0,841106224
1845,25,4.0,841105865
1845,89,5.0,841106247
1845,163,5.0,841105979
1845,282,1.0,841105688
1845,339,3.0,841105485
1845,457,4.0,841105437
1845,521,1.0,841106247
1846,4226,5.0,1324446929
1847,316,4.0,954295315
1847,442,3.0,954295563
1847,480,4.0,954295083
1847,748,2.0,954295364
1847,1371,3.0,954295338
1847,1584,5.0,954295129
1847,1610,4.0,954298504
1847,1676,4.0,954295171
1847,1748,3.0,954295206
1847,1881,3.0,954296608
1847,2425,4.0,954296468
1847,2763,4.0,954298567
1847,3107,4.0,954298567
1847,3438,2.0,954298365
1847,3526,4.0,954298322
1848,541,4.0,1409359725
1848,1196,4.0,1418269588
1848,1617,4.0,1409359821
1848,1912,3.5,1409358698
1848,3949,3.5,1409360063
1848,5995,3.0,1418269662
1848,33794,4.0,1418269667
1848,52722,3.0,1418269639
1848,112290,3.0,1418269958
1849,26,4.0,1167338183
1849,126,2.0,1167579701
1849,153,3.0,1167699345
1849,180,3.0,1167335882
1849,218,3.5,1167336630
1849,317,3.5,1167735591
1849,345,3.5,1167335220
1849,471,4.0,1167335188
1849,481,3.0,1201469756
1849,521,3.5,1167338608
1849,538,4.0,1167336221
1849,590,4.0,1167700146
1849,605,3.0,1139595779
1849,616,3.5,1139596280
1849,661,3.5,1167335273
1849,852,3.0,1167335190
1849,880,2.0,1167336229
1849,919,4.0,1138675473
1849,1013,4.0,1167336928
1849,1020,3.0,1167336219
1849,1249,4.0,1167334583
1849,1265,4.0,1138667958
1849,1287,4.0,1167335787
1849,1290,4.0,1139613226
1849,1370,3.5,1167700215
1849,1394,3.5,1167331503
1849,1425,3.0,1167338722
1849,1517,3.0,1167339286
1849,1544,3.0,1167332412
1849,1591,2.5,1167336663
1849,1614,3.5,1167336388
1849,1653,3.5,1139595764
1849,1674,3.5,1139596022
1849,1772,2.5,1167338630
1849,2000,3.5,1138821338
1849,2090,3.5,1139596246
1849,2115,4.0,1138667368
1849,2126,3.0,1167336772
1849,2194,3.5,1139597446
1849,2320,3.0,1167437318
1849,2390,3.5,1167338410
1849,2413,3.5,1167337044
1849,2421,3.0,1167336342
1849,2473,2.5,1167440936
1849,2600,3.0,1202046535
1849,2710,3.0,1167699580
1849,2804,3.5,1138667664
1849,2950,3.0,1167338042
1849,3118,3.0,1167578468
1849,3163,3.0,1167578432
1849,3210,3.0,1201461540
1849,3264,3.0,1167336909
1849,3388,2.5,1167365333
1849,3408,3.0,1167339184
1849,3421,3.0,1138822292
1849,3615,3.5,1167365176
1849,3686,3.5,1167338053
1849,3704,3.0,1167336683
1849,3740,4.0,1167699528
1849,3844,3.5,1167338315
1849,4016,3.5,1315833234
1849,4383,3.5,1167535193
1849,4487,3.0,1167435788
1849,4504,3.0,1167588241
1849,4544,2.5,1167588298
1849,4886,4.0,1138667937
1849,5048,2.5,1167576007
1849,5337,3.0,1167581152
1849,5485,3.0,1167570795
1849,5620,3.0,1167338603
1849,5679,3.5,1138823817
1849,5796,3.0,1201459182
1849,5852,2.5,1167589239
1849,6650,4.0,1201475126
1849,6753,3.0,1167440944
1849,8169,3.0,1167534463
1849,8968,3.0,1167570015
1849,43560,3.0,1167569580
1849,46578,4.0,1169680943
1849,46972,3.0,1201479322
1849,52458,3.0,1201460194
1849,59315,4.0,1245600042
1849,60069,4.0,1245600007
1850,9,2.0,942180497
1850,667,1.0,942180959
1850,780,5.0,942180149
1850,1488,3.0,942180384
1850,1552,2.0,942180301
1850,1591,1.0,942180721
1850,1772,2.0,942180754
1850,1792,3.0,942180555
1850,1882,3.0,942180922
1850,2571,5.0,942179872
1851,32,4.0,942271495
1851,198,3.0,942271877
1851,333,3.0,945466722
1851,357,3.0,945466621
1851,907,4.0,945466355
1851,912,4.0,943380764
1851,1019,4.0,945465531
1851,1206,5.0,942271679
1851,1213,5.0,943380921
1851,1527,5.0,942271878
1851,1965,4.0,945466355
1851,2407,1.0,942271495
1851,2478,2.0,949971978
1851,2657,4.0,942271559
1851,2710,4.0,945465048
1851,2779,4.0,945466904
1851,2797,4.0,945466723
1851,3108,4.0,945466621
1852,1212,4.5,1402134673
1854,48,1.0,1148430205
1854,160,3.5,1148688489
1854,338,3.0,1148688787
1854,541,2.0,1148627444
1854,761,3.0,1148688762
1854,1566,3.5,1148688727
1854,2116,4.0,1150744036
1854,2139,4.0,1148689932
1854,2720,0.5,1148676188
1854,2746,3.0,1149287808
1854,2779,3.0,1150741971
1854,2840,3.0,1148676180
1854,2987,4.0,1148675915
1854,3248,3.5,1150741699
1854,3484,3.0,1154490527
1854,3546,3.5,1150740468
1854,3861,4.0,1154488542
1854,3941,2.0,1160982137
1854,3988,1.0,1154488155
1854,4370,4.5,1150741071
1854,4857,4.0,1154489485
1854,5538,4.0,1153863628
1854,5903,4.5,1148689972
1854,5991,4.5,1148627766
1854,6539,4.0,1148430354
1854,6934,4.0,1148966939
1854,8972,4.0,1168840520
1854,30793,4.0,1148690005
1854,31114,4.0,1148690085
1854,33004,1.5,1148430590
1854,44195,4.0,1166344064
1854,45442,3.5,1148712327
1855,172,2.0,957991378
1855,208,4.0,957990277
1855,249,2.0,957984364
1855,300,4.0,957984821
1855,610,2.0,957987626
1855,1274,3.0,957985331
1855,1350,4.0,957985355
1855,1375,3.0,957987177
1855,1562,1.0,957992091
1855,1597,3.0,957988416
1855,2081,3.0,957984964
1855,2088,2.0,957991559
1855,2381,2.0,957982590
1855,2456,2.0,957991679
1855,2791,4.0,957983629
1855,2906,3.0,957983070
1855,2950,1.0,957991785
1855,3114,5.0,957983157
1855,3153,4.0,957986829
1855,3249,2.0,957987408
1855,3489,3.0,957990757
1857,1580,4.0,1285032211
1857,3510,3.0,1285031447
1858,39,4.0,992390784
1858,317,3.0,992390709
1858,589,3.0,992390070
1858,832,3.0,992390113
1858,1407,4.0,992389452
1858,1703,4.0,992391165
1858,1894,3.0,992390999
1858,2058,3.0,992390113
1858,2953,4.0,992391361
1858,3147,4.0,992390070
1858,3484,4.0,992391670
1858,3513,3.0,992391642
1858,3578,4.0,992391482
1858,3617,3.0,992391698
1858,3977,3.0,992389365
1858,4019,3.0,992388842
1858,4054,5.0,992391698
1858,4270,5.0,992388667
1859,296,2.0,879766356
1859,345,5.0,879766135
1859,678,4.0,879766844
1859,800,4.0,879766791
1861,593,5.0,1381839082
1861,1221,5.0,1381838987
1861,1674,4.5,1381839215
1861,1953,4.5,1381838820
1861,2028,5.0,1381839314
1862,599,5.0,948169959
1862,913,4.0,948170025
1862,965,4.0,948170635
1862,1617,5.0,948170078
1862,2770,3.0,948170803
1863,934,3.5,1059525701
1863,1304,3.0,1006627533
1863,4370,2.0,1006627873
1863,4896,5.0,1006626677
1863,5994,3.5,1059525717
1863,6461,5.0,1059525688
1864,10,4.0,944945525
1864,236,3.0,952815497
1864,318,5.0,952810804
1864,377,5.0,944945656
1864,446,4.0,952811872
1864,504,4.0,953254282
1864,736,3.0,944946210
1864,986,3.0,952811423
1864,1023,4.0,945127128
1864,1059,3.0,952811916
1864,1090,4.0,1018800707
1864,1097,4.0,952818435
1864,1101,4.0,944946210
1864,1200,5.0,952817309
1864,1221,4.0,952817158
1864,1266,3.0,945127599
1864,1291,4.0,952817407
1864,1375,4.0,944945808
1864,1393,4.0,952812499
1864,1500,3.0,952811423
1864,1833,3.0,952814845
1864,1910,4.0,944945234
1864,1960,4.0,1018801079
1864,2106,3.0,952816442
1864,2302,3.0,952811330
1864,2340,3.0,952811872
1864,2364,2.0,952818606
1864,2549,3.0,952816442
1864,2670,4.0,1018801263
1864,2672,3.0,952813693
1864,2959,5.0,962655477
1864,3260,3.0,952810841
1864,3269,3.0,952812888
1864,3324,3.0,970359291
1864,3863,3.0,1018722017
1864,4443,3.0,1018724668
1864,4643,3.0,1018725257
1864,5093,3.0,1039822267
1864,6502,4.0,1135527755
1865,3615,3.0,1028634183
1865,3793,4.0,1028633888
1865,3897,5.0,1028633672
1865,4299,4.0,1028633992
1865,5014,3.0,1028632921
1866,5,3.0,879513329
1866,112,1.0,879513330
1866,733,3.0,879513118
1866,1049,1.0,879513200
1866,1405,1.0,879513522
1866,1580,4.0,879513707
1866,1619,3.0,879512650
1868,62,5.0,903299486
1868,904,4.0,989980131
1868,914,4.0,903803624
1868,1031,3.0,903803279
1868,1032,3.0,903803274
1868,1035,4.0,915832020
1868,1073,4.0,903802841
1868,1500,3.0,902955517
1868,1674,5.0,902956292
1868,1958,4.0,902956132
1868,2018,4.0,903802976
1868,2154,3.0,990848276
1868,2485,3.0,946517618
1868,2599,4.0,934216597
1868,3175,4.0,962658315
1868,3259,3.0,990847177
1868,4018,3.0,997834074
1868,4025,4.0,980895913
1868,4039,4.0,989981029
1868,4041,4.0,988594357
1868,4447,4.0,996374882
1868,6155,3.5,1058549472
1868,7451,4.0,1100928574
1869,6,5.0,835527996
1869,122,2.0,835528270
1869,289,2.0,835533406
1869,315,1.0,835527619
1869,412,4.0,835533931
1869,594,5.0,835528337
1870,4701,4.0,1386713863
1870,5989,5.0,1386714641
1870,54503,4.0,1386567921
1873,480,4.0,841480080
1874,1073,5.0,1290462407
1876,104,3.0,1133662833
1876,165,1.0,1133660954
1876,318,5.0,1133660413
1876,442,1.0,1133660892
1876,497,2.5,1133660009
1876,1221,4.0,1133662677
1876,1278,3.5,1133663019
1876,1527,2.0,1133662658
1876,1584,4.5,1133660736
1876,2599,3.5,1133662978
1876,2728,4.0,1145485369
1876,3147,2.5,1133660337
1876,4993,5.0,1133662750
1876,5010,4.5,1133661070
1876,6708,3.0,1133661042
1876,6979,3.0,1145485317
1876,7263,2.5,1133660263
1876,7438,3.5,1133663194
1877,50,3.5,1416685571
1877,2011,2.0,1416685844
1877,4226,4.0,1416685610
1877,48780,3.5,1416695830
1879,111,4.0,955192120
1879,968,4.0,955192636
1880,733,5.0,855403933
1880,802,4.0,855404167
1880,805,5.0,855404092
1881,47,3.0,833483954
1881,236,4.0,833484014
1882,4011,3.5,1333301175
1882,6807,4.0,1333301025
1882,8874,5.0,1333301133
1883,173,1.5,1356923981
1883,529,4.5,1370042009
1883,608,4.5,1370042653
1883,1136,4.5,1356930139
1883,1197,5.0,1356930158
1883,6377,4.5,1357948836
1883,48412,4.5,1370038940
1883,59315,4.0,1357948750
1883,87960,5.0,1357179038
1883,89745,3.5,1357949386
1885,377,4.0,1078124729
1885,514,3.5,1078123680
1885,1197,5.0,1068261178
1885,1213,4.0,1068261221
1885,2427,4.0,1078124320
1886,5,3.0,867773679
1887,364,3.0,1225710855
1887,508,4.5,1227884931
1887,737,1.0,1231775799
1887,1036,3.0,1230416475
1887,1222,3.5,1228442797
1887,1748,2.5,1230749913
1887,2455,2.0,1235587805
1887,2502,4.5,1231775294
1887,2628,3.0,1225710819
1887,2944,3.5,1231768554
1887,3147,3.5,1225711294
1887,3702,3.5,1230750353
1887,3988,3.0,1241717312
1887,4995,4.0,1225711321
1887,5957,3.0,1230750806
1887,45447,3.0,1233007286
1887,48774,2.5,1225711117
1887,51080,3.0,1271887602
1887,51925,2.0,1242941274
1887,56339,4.0,1234047549
1887,61024,1.5,1278953919
1887,61697,2.5,1247859160
1887,65682,2.5,1258566200
1887,70587,2.5,1279289421
1887,71535,3.5,1265377170
1887,72731,3.0,1279289169
1888,316,3.0,996774307
1888,1306,4.0,996774548
1888,1584,5.0,996774114
1888,2333,5.0,996772908
1888,2599,4.0,996772859
1888,3052,3.0,996773626
1888,3708,3.0,996774267
1888,3751,3.0,996772777
1888,3793,2.0,996773212
1888,3969,1.0,996773715
1889,111,5.0,834208990
1889,150,4.0,834208507
1889,198,4.0,834209739
1889,280,4.0,834209645
1889,610,3.0,834209986
1890,316,3.0,1152946629
1890,380,3.0,1152946584
1890,1199,5.0,1152945973
1890,2076,2.5,1152946760
1890,2571,4.5,1152946473
1890,4299,2.5,1152945815
1890,4720,0.5,1152945795
1890,6711,2.5,1152946499
1890,8949,3.5,1152945755
1890,33794,4.0,1152946197
1890,45722,3.5,1152946470
1891,36,4.0,868372325
1891,41,3.0,868372535
1891,858,4.0,868372442
1891,1073,4.0,868372325
1892,47,1.5,1157821366
1892,260,3.0,1157821439
1892,296,2.5,1157821219
1892,370,1.5,1157822802
1892,410,2.5,1157820481
1892,588,3.0,1157821309
1892,786,1.0,1157820526
1892,920,3.5,1157822677
1892,2716,3.5,1157820996
1893,185,5.0,834309345
1893,434,5.0,834309325
1894,195,3.0,864018442
1894,543,2.0,864018390
1896,1198,5.0,942955699
1896,1222,5.0,1004568540
1896,1517,5.0,942922051
1896,1608,3.0,942924490
1896,2371,5.0,942957250
1896,2396,4.0,942920833
1896,2700,5.0,961460117
1896,4234,2.0,1007681502
1896,4467,3.0,997217427
1896,5377,4.5,1075184541
1898,4343,2.5,1367860686
1899,1084,1.0,1123278349
1899,1099,0.5,1123278617
1899,1304,4.0,1123277638
1901,153,3.0,839766718
1901,198,4.0,839767016
1901,418,4.0,839766879
1902,223,4.0,1121998276
1902,235,3.5,1121998424
1902,589,4.5,1121998057
1902,920,3.0,1121998489
1902,1213,4.0,1121998321
1902,1258,3.5,1121998439
1902,1394,4.0,1121998511
1902,1580,3.5,1121998212
1902,4027,4.0,1121999110
1902,5952,4.5,1121998549
1903,27266,4.0,1286787942
1904,31,3.0,847715735
1904,160,3.0,847714931
1904,349,5.0,847714466
1904,368,4.0,847715302
1904,381,2.0,847716403
1904,520,2.0,847715735
1905,150,5.0,846149833
1905,344,3.0,846149866
1905,593,4.0,846149866
1906,168,3.5,1356979299
1906,370,4.0,1347735509
1906,955,4.0,1345502890
1906,1282,4.0,1347148628
1906,1380,3.5,1347148618
1906,1784,3.5,1345510638
1906,2020,3.5,1345501366
1906,2115,3.0,1345507576
1906,3088,3.5,1345504161
1906,3948,3.0,1356979165
1906,4216,3.5,1345506039
1906,4467,4.0,1347735691
1906,4720,3.5,1345507186
1906,4878,3.5,1345510595
1906,5367,4.0,1345506157
1906,6874,3.5,1345510230
1906,6942,4.0,1345507260
1906,8977,4.0,1345508959
1906,36541,3.5,1345508846
1906,41569,3.5,1349636658
1906,54272,4.0,1351635045
1906,68358,4.5,1345504777
1906,70282,3.0,1345567107
1906,87520,3.5,1347141687
1907,912,3.5,1312270884
1907,3159,1.0,1312270495
1907,88163,4.0,1312270787
1908,6,3.5,1053544690
1908,232,3.5,1061324493
1908,446,4.0,1028646775
1908,599,3.0,995228851
1908,714,4.0,994784852
1908,904,4.0,994784852
1908,928,3.5,1061326549
1908,1032,4.0,1047484889
1908,1200,4.5,1053544023
1908,1218,3.5,1057948393
1908,1225,3.0,1030375782
1908,1267,3.0,1026088047
1908,1312,2.0,994944452
1908,1699,3.0,1061327240
1908,2391,4.5,1053544448
1908,2478,3.0,1028564353
1908,2762,4.0,1056650071
1908,2918,3.5,1073767684
1908,2959,4.0,1061324200
1908,3327,4.0,994788000
1908,3480,4.0,1028646702
1908,3623,1.0,1016824560
1908,3683,5.0,1016823178
1908,3798,4.0,994788981
1908,4745,2.0,1016824560
1908,4823,2.0,1007247808
1908,4951,3.0,1029943342
1908,4973,4.0,1061324171
1908,4978,4.0,1017350817
1908,5060,2.0,1028562384
1908,5151,1.0,1019757176
1908,5450,4.5,1053544248
1908,6893,3.0,1072958436
1909,785,4.0,945120627
1909,1639,5.0,944959691
1909,2132,5.0,945037310
1911,4018,2.0,1003578293
1911,4027,5.0,1003577528
1911,4246,3.0,1003577811
1912,173,4.0,840539952
1912,196,1.0,840539986
1912,266,1.0,840539936
1912,500,5.0,840539902
1912,527,4.0,840539936
1913,913,4.0,990041608
1913,1783,4.0,990041900
1913,2605,3.0,989593436
1913,2707,5.0,989593260
1913,3753,2.0,989593631
1915,356,4.0,941821258
1915,904,5.0,941820078
1915,912,4.0,941820858
1915,1303,4.0,941821259
1917,165,3.0,845988280
1917,349,3.0,845988329
1917,457,4.0,845988329
1917,762,1.0,845988595
1918,25,2.0,994381068
1918,480,5.0,994380744
1918,1210,4.0,994380955
1918,1376,3.0,994380765
1918,1917,5.0,994381780
1918,2541,3.0,994379400
1918,3408,3.0,994380165
1918,4571,4.0,994379903
1919,318,4.5,1262300963
1919,529,4.0,1262817449
1919,608,4.5,1262300944
1919,647,4.5,1262817854
1919,849,3.0,1262282773
1919,1262,4.5,1262817646
1919,1267,4.5,1262817734
1919,1682,4.0,1262816795
1919,1956,5.0,1262819036
1919,2302,4.0,1262817169
1919,2971,4.5,1262300712
1919,3147,4.5,1262816970
1919,3591,4.5,1262819867
1919,4321,4.0,1262818294
1919,5991,5.0,1262283084
1919,5992,5.0,1262819457
1919,7088,4.5,1262300162
1920,1270,5.0,940370072
1920,2011,5.0,940370746
1920,2020,3.0,940369791
1920,2139,3.0,940369978
1920,2348,2.0,940370636
1921,750,5.0,973961939
1921,924,4.0,973961566
1921,2529,1.0,973962764
1921,3873,3.0,973962309
1922,216,4.5,1279056986
1922,588,5.0,1279054950
1922,1203,5.0,1279054426
1922,1385,2.0,1279053798
1922,2997,2.5,1279056765
1922,6287,3.5,1279055338
1922,27373,3.5,1279054648
1922,39715,2.5,1279055192
1922,55830,4.0,1279056666
1922,56587,4.0,1279499357
1924,1876,3.0,1074101287
1924,2580,2.5,1074102641
1924,2761,5.0,1074102579
1925,10,4.5,1135880781
1925,163,3.5,1129935348
1925,208,4.0,1135880882
1925,500,4.0,1135880679
1925,736,3.5,1135880684
1925,1210,4.0,1135880578
1925,2571,5.0,1129935907
1925,3578,5.0,1129935966
1925,3996,4.0,1129936440
1925,6365,3.5,1171937992
1925,8798,4.5,1129935912
1927,32,2.5,1311976897
1927,2002,2.0,1302045235
1927,60069,4.0,1302251376
1927,71033,4.0,1302047359
1928,144,4.0,829400312
1928,158,3.0,829400312
1928,280,5.0,829400315
1928,296,5.0,829400316
1928,302,5.0,829400316
1928,608,5.0,829398891
1928,611,5.0,829398891
1929,111,4.0,1289900526
1929,968,4.0,1289897775
1929,1207,5.0,1289900531
1930,1225,4.0,1225278695
1930,1231,4.0,1225355802
1930,1270,4.0,1225267729
1930,1923,5.0,1225267976
1930,2918,4.5,1225268097
1930,3421,4.0,1225267213
1930,3481,4.0,1225268342
1930,4011,4.5,1225279241
1930,5349,4.0,1225268179
1930,5618,4.0,1225355696
1930,7254,3.0,1225355860
1930,8644,4.0,1225279166
1930,26242,4.0,1225356299
1930,44191,4.0,1225278523
1930,52767,4.5,1225356443
1931,17,3.0,848772116
1931,26,5.0,848773313
1931,50,5.0,848771924
1931,65,4.0,848773064
1931,74,5.0,848773184
1931,103,4.0,848773736
1931,104,3.0,848772653
1931,163,5.0,848772354
1931,193,4.0,848772284
1931,206,3.0,848773575
1931,223,4.0,848772333
1931,231,5.0,848771760
1931,250,3.0,848773555
1931,297,4.0,848774082
